date,liquidity_deficit_surplus_bln_rub,liquidity_deficit_surplus_without_correspondent_accounts_bln_rub,cbr_claims_standard_instruments_bln_rub,repo_fx_swap_auctions_bln_rub,secured_loans_auctions_bln_rub,repo_fx_swap_standing_bln_rub,secured_loans_standing_bln_rub,cbr_liabilities_standard_instruments_bln_rub,deposit_auctions_bln_rub,deposit_standing_bln_rub,cobr_bln_rub,nonstandard_refundable_operations_bln_rub,correspondent_accounts_bln_rub,required_reserves_avg_bln_rub,source_url,source_file
26-11-2021,31.5,-384.3,948.4,126.7,0.0,14.9,806.8,1513.0,1240.0,109.3,163.7,180.3,2733.1,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-11-2021,-609.8,-573.1,798.3,126.7,0.0,15.2,656.3,1551.4,1240.0,147.6,163.8,180.0,3185.6,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-11-2021,-417.8,-408.6,953.3,126.7,0.0,0.2,826.3,1542.1,1240.0,138.2,163.9,180.2,3158.0,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-12-2021,-682.4,-339.5,1029.2,126.7,0.0,46.1,856.3,1547.4,1240.0,143.5,163.9,178.8,3491.8,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-12-2021,-514.0,-912.7,1123.0,126.7,0.0,4.9,991.3,2214.5,1860.0,190.6,163.9,178.9,2750.2,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-12-2021,-441.4,-808.3,1187.9,126.7,0.0,9.7,1051.4,2175.4,1860.0,151.4,164.0,179.2,2781.9,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-12-2021,-859.9,-1490.5,1012.5,126.7,0.0,9.6,876.2,2681.9,2420.0,97.8,164.1,178.9,2518.2,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-12-2021,-1411.8,-2159.3,822.8,126.7,0.0,9.6,686.5,3161.3,2849.0,148.2,164.1,179.2,2401.4,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-12-2021,-1539.1,-2309.2,736.1,126.7,0.0,15.6,593.8,3224.2,2855.1,205.0,164.1,178.9,2378.8,3148.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-12-2021,-1404.2,-239.1,691.9,116.3,0.0,9.5,566.1,1110.1,1007.4,102.6,0.0,179.1,4372.5,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-12-2021,-1294.3,-129.5,792.0,116.3,0.0,9.6,666.1,1100.6,1007.4,93.2,0.0,179.0,4372.1,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-12-2021,-1180.8,-142.1,782.1,116.3,0.0,9.6,656.1,1103.2,1007.4,95.8,0.0,179.0,4246.1,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-12-2021,-927.4,29.0,952.0,116.3,0.0,9.6,826.1,1102.1,1007.4,94.7,0.0,179.1,4163.7,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-12-2021,-1370.8,-77.7,1062.0,116.3,0.0,9.5,936.1,1318.5,1007.4,311.1,0.0,178.8,4500.4,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-12-2021,-1320.8,-11.7,932.8,116.3,0.0,9.3,807.1,1123.3,1007.2,116.2,0.0,178.9,4516.5,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-12-2021,-1141.9,128.6,1067.9,116.3,0.0,10.4,941.1,1118.8,1007.2,111.6,0.0,179.6,4477.9,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-12-2021,-1228.3,65.2,1021.8,116.3,0.0,9.3,896.2,1136.7,1007.2,129.5,0.0,180.1,4500.8,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-12-2021,-1136.8,112.3,1106.7,116.3,0.0,9.3,981.1,1174.7,1007.2,167.5,0.0,180.2,4456.5,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-12-2021,-922.6,-42.0,1076.8,116.3,0.0,9.3,951.1,1299.1,1007.2,292.0,0.0,180.4,4088.0,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-12-2021,-866.3,-439.5,1229.3,116.3,0.0,6.9,1106.2,1849.6,1611.8,237.8,0.0,180.7,3634.1,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-12-2021,-894.2,-787.7,1058.8,116.3,0.0,6.4,936.1,2028.3,1611.8,416.5,0.0,181.8,3313.9,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-12-2021,-240.3,-921.8,1459.3,116.3,0.0,6.2,1336.8,2563.4,2441.3,122.1,0.0,182.3,2525.9,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-12-2021,428.7,-265.7,1362.5,116.3,0.0,0.0,1246.1,1810.7,1611.8,198.9,0.0,182.6,2513.0,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-12-2021,-370.5,-722.7,1167.9,116.3,0.0,0.0,1051.6,2075.9,1611.8,464.1,0.0,185.3,2855.2,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-12-2021,-388.1,-756.6,1121.5,116.3,0.0,0.0,1005.1,2067.7,1625.9,441.9,0.0,189.7,2838.9,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-01-2022,-1134.3,-1691.1,909.0,116.3,0.0,2.6,790.1,2803.8,1625.9,1177.9,0.0,203.7,2650.6,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-01-2022,-1267.1,-1784.1,999.0,116.3,0.0,2.6,880.1,2986.8,1625.9,1360.9,0.0,203.7,2690.3,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-01-2022,-1236.3,-2036.8,1381.4,116.3,0.0,0.0,1265.1,3621.6,3224.3,397.3,0.0,203.5,2406.9,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-01-2022,-1111.7,-2814.1,1331.5,116.3,0.0,0.2,1215.1,4348.9,4064.8,284.0,0.0,203.2,1505.0,3207.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-01-2022,-1276.0,-1012.2,1184.5,144.4,0.0,0.0,1040.1,2399.7,2279.0,120.7,0.0,203.0,3508.4,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-01-2022,-1265.6,-1104.0,1127.6,142.6,0.0,0.0,985.1,2434.0,2279.0,155.1,0.0,202.4,3406.2,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-01-2022,-1208.4,-1309.4,933.2,141.1,0.0,0.0,792.1,2444.5,2279.0,165.5,0.0,201.8,3143.5,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-01-2022,-1129.9,-1113.9,1121.7,137.9,0.0,48.7,935.1,2437.2,2279.0,158.2,0.0,201.6,3260.6,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-01-2022,-1165.4,-1089.8,1159.7,136.8,0.0,52.9,970.1,2451.3,2279.0,172.3,0.0,201.8,3320.2,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-01-2022,-1346.3,-697.6,1010.1,136.4,0.0,53.6,820.1,1909.4,1755.7,153.7,0.0,201.7,3893.3,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-01-2022,-1258.7,-729.7,958.7,136.4,0.0,52.2,770.1,1890.2,1755.7,134.5,0.0,201.8,3773.6,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-01-2022,-1162.1,-711.0,967.8,136.3,0.0,46.4,785.1,1879.7,1755.7,124.0,0.0,200.9,3695.7,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-01-2022,-934.7,-609.5,1074.2,136.3,0.0,52.8,885.1,1885.2,1755.7,129.4,0.0,201.5,3569.8,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-01-2022,-25.6,-434.1,1244.3,133.7,0.0,49.8,1060.8,1879.9,1755.7,124.2,0.0,201.4,2836.1,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-01-2022,-37.0,435.3,1440.6,133.6,0.0,56.9,1250.2,1206.0,1020.0,186.0,0.0,200.7,3716.9,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-01-2022,-332.0,48.6,1071.3,133.6,0.0,57.7,880.1,1223.5,1020.0,203.5,0.0,200.7,3625.2,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-01-2022,-639.9,142.5,1211.5,133.6,0.0,57.1,1020.9,1269.4,1020.0,249.4,0.0,200.4,4027.0,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-02-2022,-626.3,-108.5,1121.6,133.6,0.0,57.1,930.9,1429.6,1020.0,409.6,0.0,199.5,3762.4,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-02-2022,-595.2,-187.1,1149.4,133.6,0.0,55.7,960.1,1535.5,1020.0,515.5,0.0,199.0,3652.7,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-02-2022,-626.5,-1278.8,1152.6,133.1,0.0,54.4,965.1,2631.6,2446.0,185.6,0.0,200.2,2592.3,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-02-2022,-429.7,-1132.8,1308.5,133.1,0.0,55.3,1120.1,2641.3,2446.0,195.3,0.0,200.0,2541.5,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-02-2022,-788.1,-1369.3,1081.9,132.6,0.0,54.3,895.1,2651.8,2446.0,205.8,0.0,200.5,2663.4,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-02-2022,-949.9,-1504.0,1167.3,132.6,0.0,54.6,980.1,2859.1,2446.0,413.1,0.0,187.9,2690.5,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-02-2022,-1041.4,-1975.0,1386.5,132.6,0.0,53.8,1200.1,3561.2,3296.3,264.9,0.0,199.8,2311.0,3244.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-02-2022,-1009.7,525.8,1562.0,132.6,0.0,54.3,1375.1,1236.0,1124.7,111.3,0.0,199.8,4840.1,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-02-2022,-821.1,205.0,1235.1,132.6,0.0,53.4,1049.1,1230.0,1124.7,105.3,0.0,199.9,4330.6,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-02-2022,-742.5,252.8,1346.5,132.6,0.0,88.9,1125.1,1293.5,1124.7,168.8,0.0,199.8,4299.9,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-02-2022,-526.4,162.9,1289.6,131.9,0.0,47.7,1110.1,1326.6,1124.7,201.9,0.0,199.8,3993.9,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-02-2022,-508.4,-136.9,972.8,129.1,0.0,48.6,795.2,1309.7,1124.1,185.6,0.0,200.0,3676.1,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-02-2022,-399.8,-276.9,1125.6,199.8,0.0,48.7,877.2,1602.6,1473.5,129.1,0.0,200.1,3427.5,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-02-2022,-602.3,-325.9,1072.9,199.8,0.0,48.0,825.2,1598.9,1473.5,125.4,0.0,200.1,3581.0,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-02-2022,-566.6,-375.6,1039.9,199.1,0.0,49.1,791.7,1615.6,1473.5,142.1,0.0,200.1,3495.6,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-02-2022,-531.9,-273.5,1130.8,199.1,0.0,48.7,883.1,1604.6,1473.5,131.1,0.0,200.3,3563.0,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-02-2022,-206.0,-113.1,1319.0,196.5,0.0,72.4,1050.1,1606.9,1473.5,133.3,0.0,174.8,3397.5,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-02-2022,128.9,10.9,3206.6,1067.1,0.0,261.6,1877.9,2811.7,798.0,2013.7,0.0,-384.0,3186.6,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-02-2022,4216.6,2858.5,5853.7,2101.3,0.0,178.9,3573.5,2387.6,798.0,1589.6,0.0,-607.6,1946.5,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-03-2022,5846.1,5388.7,8189.1,3157.3,0.0,564.3,4467.4,2870.6,797.7,2072.9,0.0,70.1,2847.1,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-03-2022,6239.4,6929.8,9629.4,2586.8,0.0,2072.8,4969.8,2898.0,797.7,2100.3,0.0,198.3,3995.0,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-03-2022,5835.6,7033.3,9817.0,4348.0,0.0,496.8,4972.3,2981.9,0.0,2981.9,0.0,198.3,4502.3,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-03-2022,5768.1,4674.0,8226.4,4862.2,0.0,130.3,3233.9,3750.6,626.0,3124.6,0.0,198.2,2210.5,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-03-2022,5658.4,4295.5,7816.1,5028.5,0.0,130.6,2656.9,3718.8,1000.2,2718.6,0.0,198.2,1941.7,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-03-2022,5525.6,4465.0,8172.7,5028.5,0.0,130.6,3013.5,3905.8,1082.2,2823.6,0.0,198.1,2244.0,3304.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-03-2022,3715.2,4850.8,7642.8,4837.5,0.0,123.3,2682.0,2988.3,792.9,2195.4,0.0,196.2,2418.7,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-03-2022,3648.4,4135.3,7147.0,5310.8,0.0,138.8,1697.5,3207.9,1020.9,2187.1,0.0,196.2,1770.0,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-03-2022,3425.2,4021.7,6920.1,5210.5,0.0,192.7,1517.0,3094.1,1207.6,1886.5,0.0,195.7,1879.5,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-03-2022,2937.2,3619.1,6685.9,5213.2,0.0,171.6,1301.1,3263.0,1424.1,1838.9,0.0,196.2,1965.0,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-03-2022,2620.4,3304.7,6283.8,5548.3,0.0,100.7,634.8,3174.8,1510.9,1663.8,0.0,195.7,1967.3,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-03-2022,1764.3,2681.9,5561.3,5233.8,0.0,22.8,304.7,3168.7,1000.0,2168.7,0.0,289.3,2200.6,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-03-2022,1591.0,2386.7,5327.2,5125.7,0.0,161.9,39.5,3229.7,1000.0,2229.7,0.0,289.2,2078.8,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-03-2022,1595.9,2148.7,5410.3,5153.4,0.0,212.3,44.6,3550.7,1000.0,2550.7,0.0,289.1,1835.9,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-03-2022,1341.2,1707.6,5125.6,4893.5,0.0,187.5,44.5,3709.8,1000.0,2709.8,0.0,291.8,1649.5,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-03-2022,1160.7,1305.5,4763.7,4575.4,0.0,163.7,24.6,3764.2,1000.0,2764.2,0.0,306.0,1427.8,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-03-2022,704.4,876.2,4515.3,4413.0,0.0,83.6,18.6,3945.0,984.3,2960.7,0.0,305.9,1454.8,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-03-2022,630.7,619.3,4060.8,3949.6,0.0,92.4,18.9,3749.7,1000.0,2749.7,0.0,308.1,1271.6,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-03-2022,1549.4,1491.7,4377.3,4147.3,0.0,198.7,31.2,3197.5,1000.0,2197.5,0.0,312.0,1225.4,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-03-2022,1346.1,1719.9,4586.3,4347.7,0.0,86.2,152.4,3184.9,1000.0,2184.9,0.0,318.5,1656.9,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-03-2022,875.3,1351.5,4173.7,4056.0,0.0,55.4,62.4,3142.6,1000.0,2142.6,0.0,320.3,1759.2,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-03-2022,372.2,76.7,2751.4,2572.9,0.0,113.1,65.4,3002.6,0.0,3002.6,0.0,327.9,987.6,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-04-2022,-83.8,-280.4,2484.2,2298.4,0.0,91.6,94.2,3107.8,0.0,3107.8,0.0,343.2,1086.4,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-04-2022,-82.0,-603.6,2228.0,1881.9,0.0,115.9,230.2,3175.2,0.0,3175.2,0.0,343.6,761.4,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-04-2022,-387.7,-617.1,2228.8,1879.6,0.0,121.2,228.0,3190.4,0.0,3190.4,0.0,344.5,1053.6,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-04-2022,-799.7,-740.4,2238.2,1778.4,0.0,111.2,348.6,3326.7,0.0,3326.7,0.0,348.1,1342.4,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-04-2022,-935.5,-1160.1,1855.4,1588.8,0.0,43.9,222.6,3366.2,0.0,3366.2,0.0,350.7,1058.5,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-04-2022,-1421.2,-1513.0,1811.8,1588.4,0.0,1.7,221.6,3679.3,0.0,3679.3,0.0,354.6,1191.2,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-04-2022,-1454.0,-2059.9,1770.4,1587.4,0.0,15.5,167.4,4190.3,0.0,4190.3,0.0,360.0,677.2,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-04-2022,-1375.9,-444.3,2768.7,1586.0,0.0,22.7,1160.0,3577.2,0.0,3577.2,0.0,364.2,2214.6,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-04-2022,-967.1,-658.2,2944.9,1586.0,0.0,23.0,1335.9,3972.8,2341.5,1631.3,0.0,369.7,1592.0,1283.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-04-2022,-908.4,-1415.7,1036.9,843.5,0.0,30.8,162.6,2832.5,0.0,2832.5,0.0,379.9,913.6,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-04-2022,-1009.2,-1416.2,1074.6,843.5,0.0,18.3,212.7,2873.6,0.0,2873.6,0.0,382.8,1013.9,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-04-2022,-848.0,-1254.9,1147.1,843.5,0.0,18.5,285.1,2791.8,0.0,2791.8,0.0,389.8,1014.1,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-04-2022,-954.9,-1369.4,1222.9,842.7,0.0,17.1,363.1,2988.1,0.0,2988.1,0.0,395.7,1006.4,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-04-2022,-992.6,-1454.1,1227.1,842.7,0.0,18.2,366.2,3091.0,0.0,3091.0,0.0,409.7,959.4,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-04-2022,-1048.3,-1366.1,1336.1,1267.4,0.0,5.5,63.1,3116.0,0.0,3116.0,0.0,413.8,1103.1,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-04-2022,-1120.7,-1234.1,1334.8,1267.2,0.0,4.1,63.5,2977.3,0.0,2977.3,0.0,408.4,1307.6,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-04-2022,-1142.2,-1091.6,1333.2,1266.9,0.0,3.5,62.8,2838.2,0.0,2838.2,0.0,413.4,1471.6,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-04-2022,-235.2,-690.4,1356.9,1266.5,0.0,2.5,87.9,2460.6,0.0,2460.6,0.0,413.3,965.7,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-04-2022,-216.7,-593.6,1499.1,1265.6,0.0,2.4,231.1,2534.6,0.0,2534.6,0.0,441.9,1044.0,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-04-2022,-1078.3,-1537.7,836.0,766.7,0.0,2.8,66.4,2820.8,0.0,2820.8,0.0,447.2,961.6,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-04-2022,-623.8,-1278.8,858.2,766.7,0.0,2.7,88.7,2590.2,0.0,2590.2,0.0,453.2,765.9,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-05-2022,-1171.2,-1538.0,835.7,766.7,0.0,2.7,66.2,2827.5,0.0,2827.5,0.0,453.8,1054.1,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-05-2022,-1071.2,307.8,2377.0,625.3,0.0,15.3,1736.3,2528.8,0.0,2528.8,0.0,459.6,2799.9,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-05-2022,-1470.2,-1140.8,908.6,624.8,0.0,15.5,268.3,2518.9,0.0,2518.9,0.0,469.5,1750.3,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-05-2022,-1703.1,-854.3,1207.8,624.5,0.0,14.2,569.2,2536.2,0.0,2536.2,0.0,474.1,2269.7,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-05-2022,-1833.5,-1320.2,851.8,273.5,0.0,9.3,568.9,2647.7,0.0,2647.7,0.0,475.6,1934.2,1420.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
